trade_id,symbol,side,entry_time,exit_time,entry_fr,entry_collect_fr,exit_fr,hold_settlements,gross_pct,cost_rt_pct,net_pct,gross_dollar,cost_dollar,net_dollar,cost_tier,gap_closed
YFIUSDT_20220614080000,YFIUSDT,long_spot_short_futures,2022-06-14 08:00:00.008000+00:00,2022-06-14 16:00:00.006000+00:00,-0.05023999999999999,-0.016825,-0.016825,1,0.016825,0.2,-0.183175,0.050475,0.6,-0.549525,high,False
RLCUSDT_20220612000000,RLCUSDT,long_spot_short_futures,2022-06-12 00:00:00.015000+00:00,2022-06-14 16:00:00.006000+00:00,-0.050045000000000006,-0.045959,0.005049,8,0.34377900000000006,0.2,0.14377900000000005,1.0313370000000002,0.6,0.43133700000000014,high,False
PEOPLEUSDT_20220614160000,PEOPLEUSDT,long_spot_short_futures,2022-06-14 16:00:00.006000+00:00,2022-06-15 00:00:00+00:00,-0.051935,-0.006233,-0.006233,1,0.006233,0.2,-0.19376700000000002,0.018698999999999997,0.6,-0.5813010000000001,high,False
DYDXUSDT_20220614000000,DYDXUSDT,long_spot_short_futures,2022-06-14 00:00:00.013000+00:00,2022-06-15 16:00:00.008000+00:00,-0.052242,-0.025530000000000004,-0.017829,5,0.19288800000000003,0.2,-0.0071119999999999794,0.5786640000000001,0.6,-0.02133599999999994,high,False
CRVUSDT_20220615000000,CRVUSDT,long_spot_short_futures,2022-06-15 00:00:00+00:00,2022-06-16 00:00:00.009000+00:00,-0.052077000000000005,-0.029471999999999998,-0.012139,3,0.067521,0.2,-0.132479,0.202563,0.6,-0.39743700000000004,high,False
AVAXUSDT_20220612000000,AVAXUSDT,long_spot_short_futures,2022-06-12 00:00:00.015000+00:00,2022-06-16 00:00:00.009000+00:00,-0.050122999999999994,-0.033509000000000004,-0.010931,12,0.403822,0.2,0.203822,1.2114660000000002,0.6,0.611466,high,False
JASMYUSDT_20220616000000,JASMYUSDT,long_spot_short_futures,2022-06-16 00:00:00.009000+00:00,2022-06-16 08:00:00.016000+00:00,-0.055571999999999996,-0.003677,-0.003677,1,0.003677,0.2,-0.196323,0.011031000000000001,0.6,-0.588969,high,False
PEOPLEUSDT_20220616000000,PEOPLEUSDT,long_spot_short_futures,2022-06-16 00:00:00.009000+00:00,2022-06-16 08:00:00.016000+00:00,-0.053596000000000005,0.006940000000000001,0.006940000000000001,1,0.006940000000000001,0.2,-0.19306,0.02082,0.6,-0.57918,high,False
RLCUSDT_20220615160000,RLCUSDT,long_spot_short_futures,2022-06-15 16:00:00.008000+00:00,2022-06-16 08:00:00.016000+00:00,-0.080579,-0.045148999999999995,-0.012778999999999999,2,0.05792799999999999,0.2,-0.14207200000000003,0.173784,0.6,-0.4262160000000001,high,False
KSMUSDT_20220613160000,KSMUSDT,long_spot_short_futures,2022-06-13 16:00:00.007000+00:00,2022-06-16 08:00:00.016000+00:00,-0.052065,-0.041614,-0.014606999999999998,8,0.405626,0.2,0.20562599999999998,1.216878,0.6,0.6168779999999999,high,False
RUNEUSDT_20220616080000,RUNEUSDT,long_spot_short_futures,2022-06-16 08:00:00.016000+00:00,2022-06-16 16:00:00+00:00,-0.101256,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
C98USDT_20220614160000,C98USDT,long_spot_short_futures,2022-06-14 16:00:00.006000+00:00,2022-06-16 16:00:00+00:00,-0.070323,-0.060700000000000004,0.00039099999999999996,6,0.18494400000000003,0.2,-0.015055999999999986,0.554832,0.6,-0.04516799999999996,high,False
RUNEUSDT_20220617000000,RUNEUSDT,long_spot_short_futures,2022-06-17 00:00:00.008000+00:00,2022-06-17 08:00:00.003000+00:00,-0.055213,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
CELRUSDT_20220617000000,CELRUSDT,long_spot_short_futures,2022-06-17 00:00:00.008000+00:00,2022-06-17 08:00:00.003000+00:00,-0.061166,0.005408,0.005408,1,0.005408,0.2,-0.19459200000000001,0.016224,0.6,-0.5837760000000001,high,False
SNXUSDT_20220616080000,SNXUSDT,long_spot_short_futures,2022-06-16 08:00:00.016000+00:00,2022-06-17 16:00:00+00:00,-0.130269,-0.06911,-0.015245,4,0.238216,0.2,0.038216,0.714648,0.6,0.114648,high,False
CTSIUSDT_20220617000000,CTSIUSDT,long_spot_short_futures,2022-06-17 00:00:00.008000+00:00,2022-06-17 16:00:00+00:00,-0.06300700000000001,-0.032354999999999995,0.004141,2,0.036495999999999994,0.2,-0.163504,0.10948799999999999,0.6,-0.49051200000000006,high,False
AVAXUSDT_20220618160000,AVAXUSDT,long_spot_short_futures,2022-06-18 16:00:00.014000+00:00,2022-06-19 08:00:00.012000+00:00,-0.069754,-0.034177,-0.011139,2,0.045315999999999995,0.2,-0.15468400000000002,0.13594799999999999,0.6,-0.464052,high,False
CRVUSDT_20220618160000,CRVUSDT,long_spot_short_futures,2022-06-18 16:00:00.014000+00:00,2022-06-19 16:00:00.008000+00:00,-0.054895,-0.02097,0.01,3,0.095082,0.2,-0.10491800000000001,0.285246,0.6,-0.31475400000000003,high,False
JASMYUSDT_20220619080000,JASMYUSDT,long_spot_short_futures,2022-06-19 08:00:00.012000+00:00,2022-06-20 00:00:00.016000+00:00,-0.050352,-0.020895,-0.019842,2,0.040736999999999995,0.2,-0.15926300000000002,0.12221099999999999,0.6,-0.4777890000000001,high,False
ONEUSDT_20220618160000,ONEUSDT,long_spot_short_futures,2022-06-18 16:00:00.014000+00:00,2022-06-20 00:00:00.016000+00:00,-0.052844,-0.040278999999999995,-0.018556,4,0.114166,0.2,-0.08583400000000001,0.342498,0.6,-0.257502,high,False
C98USDT_20220617160000,C98USDT,long_spot_short_futures,2022-06-17 16:00:00+00:00,2022-06-20 00:00:00.016000+00:00,-0.051913999999999995,-0.026873,0.004542,7,0.236275,0.2,0.036275,0.708825,0.6,0.108825,high,False
CTSIUSDT_20220619160000,CTSIUSDT,long_spot_short_futures,2022-06-19 16:00:00.008000+00:00,2022-06-20 00:00:00.016000+00:00,-0.050334000000000004,0.004938,0.004938,1,0.004938,0.2,-0.195062,0.014813999999999999,0.6,-0.585186,high,False
DYDXUSDT_20220620000000,DYDXUSDT,long_spot_short_futures,2022-06-20 00:00:00.016000+00:00,2022-06-20 16:00:00.013000+00:00,-0.052265000000000006,-0.022037,-0.00959,2,0.031627,0.2,-0.168373,0.09488100000000001,0.6,-0.505119,high,False
DOTUSDT_20220617000000,DOTUSDT,long_spot_short_futures,2022-06-17 00:00:00.008000+00:00,2022-06-21 00:00:00.012000+00:00,-0.051678,-0.041804,-0.015144,12,0.6607960000000002,0.2,0.46079600000000015,1.9823880000000005,0.6,1.3823880000000004,high,False
C98USDT_20220620160000,C98USDT,long_spot_short_futures,2022-06-20 16:00:00.013000+00:00,2022-06-21 00:00:00.012000+00:00,-0.059293,-0.010564,-0.010564,1,0.010564,0.2,-0.18943600000000002,0.031692,0.6,-0.5683080000000001,high,False
RSRUSDT_20220620000000,RSRUSDT,long_spot_short_futures,2022-06-20 00:00:00.016000+00:00,2022-06-21 16:00:00.010000+00:00,-0.185109,-0.5541790000000001,-0.016217,5,1.357095,0.2,1.157095,4.071285,0.6,3.471285,high,False
WOOUSDT_20220620000000,WOOUSDT,long_spot_short_futures,2022-06-20 00:00:00.016000+00:00,2022-06-21 16:00:00.010000+00:00,-0.176595,-0.071043,-0.018607000000000002,5,0.247591,0.2,0.047590999999999994,0.742773,0.6,0.14277299999999998,high,False
TRXUSDT_20220612000000,TRXUSDT,long_spot_short_futures,2022-06-12 00:00:00.015000+00:00,2022-06-22 00:00:00+00:00,-0.057549,-0.030393,-0.019263,30,3.1045390000000004,0.2,2.904539,9.313617,0.6,8.713617000000001,high,False
SNXUSDT_20220620000000,SNXUSDT,long_spot_short_futures,2022-06-20 00:00:00.016000+00:00,2022-06-23 08:00:00+00:00,-0.05397899999999999,-0.462744,-0.0061779999999999995,10,1.796154,0.2,1.596154,5.3884620000000005,0.6,4.788462,high,False
DYDXUSDT_20220623000000,DYDXUSDT,long_spot_short_futures,2022-06-23 00:00:00+00:00,2022-06-23 16:00:00.016000+00:00,-0.050274,-0.029043,-0.019455,2,0.048498,0.2,-0.15150200000000003,0.14549399999999998,0.6,-0.4545060000000001,high,False
JASMYUSDT_20220623160000,JASMYUSDT,long_spot_short_futures,2022-06-23 16:00:00.016000+00:00,2022-06-24 00:00:00.005000+00:00,-0.072481,-0.009247,-0.009247,1,0.009247,0.2,-0.190753,0.027741000000000002,0.6,-0.5722590000000001,high,False
BELUSDT_20220623160000,BELUSDT,long_spot_short_futures,2022-06-23 16:00:00.016000+00:00,2022-06-24 00:00:00.005000+00:00,-0.236762,0.005433,0.005433,1,0.005433,0.2,-0.19456700000000002,0.016299,0.6,-0.583701,high,False
WOOUSDT_20220623080000,WOOUSDT,long_spot_short_futures,2022-06-23 08:00:00+00:00,2022-06-24 16:00:00.018000+00:00,-0.098964,-0.059289,-0.007215000000000001,4,0.113246,0.2,-0.08675400000000001,0.33973800000000004,0.6,-0.26026200000000005,high,False
TRXUSDT_20220624000000,TRXUSDT,long_spot_short_futures,2022-06-24 00:00:00.005000+00:00,2022-06-24 16:00:00.018000+00:00,-0.075608,-0.036466,-0.018767,2,0.055233,0.2,-0.144767,0.16569899999999999,0.6,-0.43430100000000005,high,False
ARPAUSDT_20220624160000,ARPAUSDT,long_spot_short_futures,2022-06-24 16:00:00.018000+00:00,2022-06-25 08:00:00.010000+00:00,-0.75,-0.061896,0.01,2,0.071896,0.2,-0.128104,0.21568800000000002,0.6,-0.384312,high,False
CELRUSDT_20220625000000,CELRUSDT,long_spot_short_futures,2022-06-25 00:00:00.001000+00:00,2022-06-25 08:00:00.010000+00:00,-0.5062920000000001,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
ONEUSDT_20220624160000,ONEUSDT,long_spot_short_futures,2022-06-24 16:00:00.018000+00:00,2022-06-25 16:00:00+00:00,-0.059238,-0.031247000000000004,-0.002754,3,0.063546,0.2,-0.13645400000000002,0.190638,0.6,-0.40936200000000006,high,False
WOOUSDT_20220627000000,WOOUSDT,long_spot_short_futures,2022-06-27 00:00:00.008000+00:00,2022-06-27 08:00:00+00:00,-0.100684,-0.004874,-0.004874,1,0.004874,0.2,-0.19512600000000002,0.014622,0.6,-0.5853780000000001,high,False
TRXUSDT_20220626000000,TRXUSDT,long_spot_short_futures,2022-06-26 00:00:00.002000+00:00,2022-06-27 16:00:00.016000+00:00,-0.06988899999999999,-0.043752,-0.014062,5,0.159636,0.2,-0.04036400000000001,0.478908,0.6,-0.12109200000000002,high,False
CRVUSDT_20220627080000,CRVUSDT,long_spot_short_futures,2022-06-27 08:00:00+00:00,2022-06-27 16:00:00.016000+00:00,-0.050349,0.008558,0.008558,1,0.008558,0.2,-0.191442,0.025673999999999995,0.6,-0.574326,high,False
HBARUSDT_20220627080000,HBARUSDT,long_spot_short_futures,2022-06-27 08:00:00+00:00,2022-06-28 16:00:00.005000+00:00,-0.060825,-0.039039000000000004,-0.006651,4,0.09574400000000001,0.2,-0.104256,0.287232,0.6,-0.31276800000000005,high,False
ONEUSDT_20220628000000,ONEUSDT,long_spot_short_futures,2022-06-28 00:00:00.016000+00:00,2022-06-29 00:00:00+00:00,-0.050228999999999996,-0.022112,-0.017691000000000002,3,0.082912,0.2,-0.11708800000000001,0.248736,0.6,-0.351264,high,False
BELUSDT_20220628160000,BELUSDT,long_spot_short_futures,2022-06-28 16:00:00.005000+00:00,2022-06-29 08:00:00.013000+00:00,-0.085232,-0.059294999999999994,0.01,2,0.069295,0.2,-0.13070500000000002,0.20788499999999996,0.6,-0.39211500000000005,high,False
JASMYUSDT_20220628080000,JASMYUSDT,long_spot_short_futures,2022-06-28 08:00:00.001000+00:00,2022-06-29 16:00:00+00:00,-0.055265,-0.030396999999999997,-0.008962,4,0.150964,0.2,-0.049036000000000024,0.45289199999999996,0.6,-0.14710800000000007,high,False
CRVUSDT_20220629080000,CRVUSDT,long_spot_short_futures,2022-06-29 08:00:00.013000+00:00,2022-06-30 00:00:00+00:00,-0.050769,-0.029189,-0.001779,2,0.030968,0.2,-0.16903200000000002,0.092904,0.6,-0.507096,high,False
SNXUSDT_20220629000000,SNXUSDT,long_spot_short_futures,2022-06-29 00:00:00+00:00,2022-06-30 00:00:00+00:00,-0.050117,-0.036212,-0.003119,3,0.064317,0.2,-0.135683,0.19295099999999998,0.6,-0.407049,high,False
CTSIUSDT_20220629160000,CTSIUSDT,long_spot_short_futures,2022-06-29 16:00:00+00:00,2022-06-30 00:00:00+00:00,-0.070448,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
BELUSDT_20220701000000,BELUSDT,long_spot_short_futures,2022-07-01 00:00:00.001000+00:00,2022-07-02 00:00:00+00:00,-0.053790000000000004,-0.026824999999999998,-0.013159,3,0.129818,0.2,-0.07018200000000002,0.38945399999999997,0.6,-0.21054600000000007,high,False
ONEUSDT_20220630000000,ONEUSDT,long_spot_short_futures,2022-06-30 00:00:00+00:00,2022-07-03 00:00:00.015000+00:00,-0.06130000000000001,-0.02747,-0.013123000000000001,9,0.323097,0.2,0.12309700000000001,0.969291,0.6,0.36929100000000004,high,False
RLCUSDT_20220630080000,RLCUSDT,long_spot_short_futures,2022-06-30 08:00:00+00:00,2022-07-03 00:00:00.015000+00:00,-0.07885099999999999,-0.08548,0.007286000000000001,8,2.7801760000000004,0.2,2.5801760000000002,8.340528,0.6,7.740528000000001,high,False
SNXUSDT_20220703000000,SNXUSDT,long_spot_short_futures,2022-07-03 00:00:00.015000+00:00,2022-07-03 08:00:00.004000+00:00,-0.07950299999999999,-0.019169,-0.019169,1,0.019169,0.2,-0.18083100000000002,0.057506999999999996,0.6,-0.5424930000000001,high,False
BCHUSDT_20220628160000,BCHUSDT,long_spot_short_futures,2022-06-28 16:00:00.005000+00:00,2022-07-03 08:00:00.004000+00:00,-0.076458,-0.0786,-0.0134,14,0.80159,0.2,0.6015900000000001,2.4047699999999996,0.6,1.8047700000000004,high,False
TRXUSDT_20220628160000,TRXUSDT,long_spot_short_futures,2022-06-28 16:00:00.005000+00:00,2022-07-04 08:00:00.001000+00:00,-0.05297,-0.064686,-0.009174999999999999,17,1.186748,0.2,0.986748,3.560244,0.6,2.960244,high,False
BELUSDT_20220704000000,BELUSDT,long_spot_short_futures,2022-07-04 00:00:00.021000+00:00,2022-07-04 16:00:00+00:00,-0.067376,-0.043464,0.01,2,0.053464000000000005,0.2,-0.146536,0.16039200000000003,0.6,-0.439608,high,False
RSRUSDT_20220622080000,RSRUSDT,long_spot_short_futures,2022-06-22 08:00:00.001000+00:00,2022-07-05 16:00:00.015000+00:00,-0.059286,-0.053222000000000005,-0.00046199999999999995,40,4.291885999999999,0.2,4.091885999999999,12.875657999999996,0.6,12.275657999999996,high,False
WOOUSDT_20220705000000,WOOUSDT,long_spot_short_futures,2022-07-05 00:00:00+00:00,2022-07-05 16:00:00.015000+00:00,-0.066457,-0.029499,0.003459,2,0.032958,0.2,-0.16704200000000002,0.098874,0.6,-0.5011260000000001,high,False
DYDXUSDT_20220705080000,DYDXUSDT,long_spot_short_futures,2022-07-05 08:00:00+00:00,2022-07-06 08:00:00+00:00,-0.12231,-0.069668,-0.008818,3,0.11580299999999999,0.2,-0.08419700000000002,0.347409,0.6,-0.25259100000000007,high,False
CRVUSDT_20220706080000,CRVUSDT,long_spot_short_futures,2022-07-06 08:00:00+00:00,2022-07-06 16:00:00+00:00,-0.054905,-0.015208999999999999,-0.015208999999999999,1,0.015208999999999999,0.2,-0.184791,0.045626999999999994,0.6,-0.554373,high,False
JASMYUSDT_20220707000000,JASMYUSDT,long_spot_short_futures,2022-07-07 00:00:00.010000+00:00,2022-07-07 08:00:00.010000+00:00,-0.090947,0.0018280000000000002,0.0018280000000000002,1,0.0018280000000000002,0.2,-0.19817200000000001,0.005484,0.6,-0.594516,high,False
BCHUSDT_20220707080000,BCHUSDT,long_spot_short_futures,2022-07-07 08:00:00.010000+00:00,2022-07-07 16:00:00.011000+00:00,-0.058410000000000004,0.004507,0.004507,1,0.004507,0.2,-0.195493,0.013521,0.6,-0.5864790000000001,high,False
TRXUSDT_20220707000000,TRXUSDT,long_spot_short_futures,2022-07-07 00:00:00.010000+00:00,2022-07-08 00:00:00.008000+00:00,-0.05957099999999999,-0.050771,-0.019765,3,0.149548,0.2,-0.050452000000000025,0.44864399999999993,0.6,-0.15135600000000007,high,False
RSRUSDT_20220706000000,RSRUSDT,long_spot_short_futures,2022-07-06 00:00:00.006000+00:00,2022-07-08 08:00:00.009000+00:00,-0.062974,-0.027626,-0.013737999999999998,7,0.257334,0.2,0.057333999999999996,0.772002,0.6,0.172002,high,False
RLCUSDT_20220709080000,RLCUSDT,long_spot_short_futures,2022-07-09 08:00:00+00:00,2022-07-09 16:00:00.009000+00:00,-0.076269,-0.00026199999999999997,-0.00026199999999999997,1,0.00026199999999999997,0.2,-0.199738,0.000786,0.6,-0.599214,high,False
RSRUSDT_20220709080000,RSRUSDT,long_spot_short_futures,2022-07-09 08:00:00+00:00,2022-07-11 08:00:00.003000+00:00,-0.09818299999999999,-0.025411,0.006799,6,0.22953300000000004,0.2,0.02953300000000003,0.6885990000000001,0.6,0.0885990000000001,high,False
IOSTUSDT_20220712080000,IOSTUSDT,long_spot_short_futures,2022-07-12 08:00:00.021000+00:00,2022-07-13 00:00:00.012000+00:00,-0.075584,-0.037278,-0.014113,2,0.051391,0.2,-0.14860900000000002,0.154173,0.6,-0.4458270000000001,high,False
BCHUSDT_20220711080000,BCHUSDT,long_spot_short_futures,2022-07-11 08:00:00.003000+00:00,2022-07-13 00:00:00.012000+00:00,-0.053491,-0.033104,-0.01242,5,0.13921499999999998,0.2,-0.06078500000000003,0.41764499999999993,0.6,-0.18235500000000013,high,False
ONEUSDT_20220713080000,ONEUSDT,long_spot_short_futures,2022-07-13 08:00:00.022000+00:00,2022-07-14 08:00:00.001000+00:00,-0.052404000000000006,-0.044951000000000005,-0.013719,3,0.14891400000000002,0.2,-0.05108599999999999,0.44674200000000003,0.6,-0.15325799999999998,high,False
TRXUSDT_20220712080000,TRXUSDT,long_spot_short_futures,2022-07-12 08:00:00.021000+00:00,2022-07-14 08:00:00.001000+00:00,-0.058781,-0.033573,-0.012094,6,0.17481599999999997,0.2,-0.02518400000000004,0.5244479999999999,0.6,-0.07555200000000012,high,False
AVAXUSDT_20220714000000,AVAXUSDT,long_spot_short_futures,2022-07-14 00:00:00.017000+00:00,2022-07-14 08:00:00.001000+00:00,-0.052705,-0.010468,-0.010468,1,0.010468,0.2,-0.189532,0.031404,0.6,-0.568596,high,False
RLCUSDT_20220714080000,RLCUSDT,long_spot_short_futures,2022-07-14 08:00:00.001000+00:00,2022-07-14 16:00:00+00:00,-0.114981,0.007162,0.007162,1,0.007162,0.2,-0.192838,0.021485999999999998,0.6,-0.5785140000000001,high,False
COTIUSDT_20220711160000,COTIUSDT,long_spot_short_futures,2022-07-11 16:00:00.001000+00:00,2022-07-14 16:00:00+00:00,-0.05805400000000001,-0.026680999999999996,-0.012321,9,0.40249900000000005,0.2,0.20249900000000004,1.2074970000000003,0.6,0.6074970000000001,high,False
CTSIUSDT_20220715000000,CTSIUSDT,long_spot_short_futures,2022-07-15 00:00:00.004000+00:00,2022-07-15 08:00:00.019000+00:00,-0.081744,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
COTIUSDT_20220715000000,COTIUSDT,long_spot_short_futures,2022-07-15 00:00:00.004000+00:00,2022-07-15 16:00:00.017000+00:00,-0.053644,-0.029111,-0.014815,2,0.043926,0.2,-0.15607400000000002,0.131778,0.6,-0.468222,high,False
KSMUSDT_20220713080000,KSMUSDT,long_spot_short_futures,2022-07-13 08:00:00.022000+00:00,2022-07-15 16:00:00.017000+00:00,-0.061383,-0.020647,-0.006711999999999999,7,0.18784399999999998,0.2,-0.012156000000000028,0.5635319999999999,0.6,-0.036468000000000084,high,False
JASMYUSDT_20220716080000,JASMYUSDT,long_spot_short_futures,2022-07-16 08:00:00.014000+00:00,2022-07-17 00:00:00+00:00,-0.061704,-0.037616000000000004,-0.014967999999999999,2,0.052584000000000006,0.2,-0.147416,0.15775200000000003,0.6,-0.442248,high,False
WOOUSDT_20220717000000,WOOUSDT,long_spot_short_futures,2022-07-17 00:00:00+00:00,2022-07-18 00:00:00.001000+00:00,-0.11108900000000001,-0.06909499999999999,-0.001348,3,0.11853299999999999,0.2,-0.08146700000000003,0.35559899999999994,0.6,-0.2444010000000001,high,False
OPUSDT_20220718160000,OPUSDT,long_spot_short_futures,2022-07-18 16:00:00.019000+00:00,2022-07-19 08:00:00+00:00,-0.12459100000000001,-0.06938699999999999,-0.008582,2,0.07796899999999998,0.2,-0.12203100000000003,0.23390699999999998,0.6,-0.36609300000000006,high,False
RSRUSDT_20220712000000,RSRUSDT,long_spot_short_futures,2022-07-12 00:00:00+00:00,2022-07-19 16:00:00.001000+00:00,-0.056256999999999995,-0.044101,-0.012095999999999999,23,2.739341,0.2,2.539341,8.218023,0.6,7.618022999999999,high,False
ETCUSDT_20220717160000,ETCUSDT,long_spot_short_futures,2022-07-17 16:00:00.007000+00:00,2022-07-19 16:00:00.001000+00:00,-0.057599,-0.027738,-0.009053,6,0.18299700000000002,0.2,-0.01700299999999999,0.548991,0.6,-0.05100899999999998,high,False
KSMUSDT_20220722160000,KSMUSDT,long_spot_short_futures,2022-07-22 16:00:00+00:00,2022-07-23 00:00:00.004000+00:00,-0.061027,-0.018843000000000002,-0.018843000000000002,1,0.018843000000000002,0.2,-0.181157,0.056529,0.6,-0.543471,high,False
C98USDT_20220723160000,C98USDT,long_spot_short_futures,2022-07-23 16:00:00.001000+00:00,2022-07-24 00:00:00+00:00,-0.055553000000000005,-0.014573000000000001,-0.014573000000000001,1,0.014573000000000001,0.2,-0.185427,0.043719,0.6,-0.556281,high,False
RLCUSDT_20220724000000,RLCUSDT,long_spot_short_futures,2022-07-24 00:00:00+00:00,2022-07-24 08:00:00.011000+00:00,-0.05805199999999999,-0.011333,-0.011333,1,0.011333,0.2,-0.188667,0.033998999999999995,0.6,-0.566001,high,False
ONEUSDT_20220725000000,ONEUSDT,long_spot_short_futures,2022-07-25 00:00:00+00:00,2022-07-25 16:00:00.006000+00:00,-0.066186,-0.025846,-0.005207,2,0.031053,0.2,-0.168947,0.093159,0.6,-0.5068410000000001,high,False
RLCUSDT_20220726000000,RLCUSDT,long_spot_short_futures,2022-07-26 00:00:00.010000+00:00,2022-07-27 00:00:00.008000+00:00,-0.053611,-0.096275,-0.018313,3,0.139841,0.2,-0.06015900000000002,0.419523,0.6,-0.18047700000000005,high,False
ARPAUSDT_20220726000000,ARPAUSDT,long_spot_short_futures,2022-07-26 00:00:00.010000+00:00,2022-07-28 00:00:00.009000+00:00,-0.077822,-0.10477900000000001,-0.009956,6,0.3401510000000001,0.2,0.14015100000000008,1.0204530000000003,0.6,0.42045300000000024,high,False
C98USDT_20220725080000,C98USDT,long_spot_short_futures,2022-07-25 08:00:00.014000+00:00,2022-07-28 00:00:00.009000+00:00,-0.053916,-0.021869,-0.011493,8,0.27414299999999997,0.2,0.07414299999999996,0.8224289999999999,0.6,0.22242899999999988,high,False
RSRUSDT_20220721000000,RSRUSDT,long_spot_short_futures,2022-07-21 00:00:00+00:00,2022-07-28 08:00:00.008000+00:00,-0.067428,-0.111172,-0.01627,22,1.8441269999999998,0.2,1.644127,5.532381,0.6,4.9323809999999995,high,False
TRXUSDT_20220723000000,TRXUSDT,long_spot_short_futures,2022-07-23 00:00:00.004000+00:00,2022-07-28 08:00:00.008000+00:00,-0.054779999999999995,-0.066356,0.003201,16,0.686042,0.2,0.48604200000000003,2.058126,0.6,1.4581260000000003,high,False
QTUMUSDT_20220727160000,QTUMUSDT,long_spot_short_futures,2022-07-27 16:00:00.003000+00:00,2022-07-28 08:00:00.008000+00:00,-0.050131,-0.049598,0.00181,2,0.051408,0.2,-0.148592,0.154224,0.6,-0.445776,high,False
ONEUSDT_20220727000000,ONEUSDT,long_spot_short_futures,2022-07-27 00:00:00.008000+00:00,2022-07-28 16:00:00.013000+00:00,-0.08028,-0.066418,-0.008521,5,0.306693,0.2,0.10669299999999998,0.920079,0.6,0.32007899999999995,high,False
BELUSDT_20220729000000,BELUSDT,long_spot_short_futures,2022-07-29 00:00:00+00:00,2022-07-29 08:00:00+00:00,-0.061733,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
RSRUSDT_20220728160000,RSRUSDT,long_spot_short_futures,2022-07-28 16:00:00.013000+00:00,2022-07-29 16:00:00+00:00,-0.051215,-0.035522,0.008697,3,0.065037,0.2,-0.134963,0.19511099999999998,0.6,-0.40488900000000005,high,False
RSRUSDT_20220730000000,RSRUSDT,long_spot_short_futures,2022-07-30 00:00:00.005000+00:00,2022-07-30 08:00:00.009000+00:00,-0.054544999999999996,-0.0076489999999999995,-0.0076489999999999995,1,0.0076489999999999995,0.2,-0.19235100000000002,0.022947,0.6,-0.577053,high,False
RSRUSDT_20220731000000,RSRUSDT,long_spot_short_futures,2022-07-31 00:00:00.022000+00:00,2022-07-31 08:00:00.011000+00:00,-0.11609299999999999,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
SNXUSDT_20220731080000,SNXUSDT,long_spot_short_futures,2022-07-31 08:00:00.011000+00:00,2022-08-01 00:00:00.010000+00:00,-0.051404,-0.036969,0.00471,2,0.041679,0.2,-0.15832100000000002,0.125037,0.6,-0.4749630000000001,high,False
RSRUSDT_20220801080000,RSRUSDT,long_spot_short_futures,2022-08-01 08:00:00.019000+00:00,2022-08-01 16:00:00.017000+00:00,-0.064265,-0.008461,-0.008461,1,0.008461,0.2,-0.19153900000000001,0.025382999999999996,0.6,-0.574617,high,False
BCHUSDT_20220729160000,BCHUSDT,long_spot_short_futures,2022-07-29 16:00:00+00:00,2022-08-01 16:00:00.017000+00:00,-0.06562799999999999,-0.03496,-0.012515,9,0.348808,0.2,0.148808,1.046424,0.6,0.446424,high,False
QTUMUSDT_20220731000000,QTUMUSDT,long_spot_short_futures,2022-07-31 00:00:00.022000+00:00,2022-08-02 00:00:00+00:00,-0.058835,-0.058244000000000004,-0.013688,6,0.270891,0.2,0.07089099999999998,0.8126730000000001,0.6,0.21267299999999992,high,False
RSRUSDT_20220802000000,RSRUSDT,long_spot_short_futures,2022-08-02 00:00:00+00:00,2022-08-02 08:00:00.007000+00:00,-0.07582,0.003118,0.003118,1,0.003118,0.2,-0.196882,0.009354000000000001,0.6,-0.590646,high,False
DOTUSDT_20220803080000,DOTUSDT,long_spot_short_futures,2022-08-03 08:00:00.020000+00:00,2022-08-03 16:00:00.008000+00:00,-0.054197,-0.011274,-0.011274,1,0.011274,0.2,-0.188726,0.033822,0.6,-0.566178,high,False
ONEUSDT_20220803080000,ONEUSDT,long_spot_short_futures,2022-08-03 08:00:00.020000+00:00,2022-08-04 00:00:00.001000+00:00,-0.052286,-0.023892,-0.004808,2,0.0287,0.2,-0.1713,0.0861,0.6,-0.5139,high,False
RLCUSDT_20220803160000,RLCUSDT,long_spot_short_futures,2022-08-03 16:00:00.008000+00:00,2022-08-04 00:00:00.001000+00:00,-0.075738,0.01,0.01,1,0.01,0.2,-0.19,0.030000000000000002,0.6,-0.57,high,False
RSRUSDT_20220802160000,RSRUSDT,long_spot_short_futures,2022-08-02 16:00:00.014000+00:00,2022-08-04 16:00:00.015000+00:00,-0.111253,-0.046541,-0.013087,6,0.31283900000000003,0.2,0.11283900000000002,0.9385170000000002,0.6,0.33851700000000007,high,False
